idx,nbest_size,top1_entity_recall,oracle_entity_recall,top1_hotword_only_cer,oracle_hotword_only_cer,top1_cer,oracle_cer,oracle_rank,oracle_beats_top1,top1_hit_rate,oracle_hit_rate
311,6.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.08333333333333333,1.0,0.0,,
312,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
313,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
314,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
315,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
316,9.0,1.0,1.0,0.0,0.0,0.5555555555555556,0.5555555555555556,1.0,0.0,,
317,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
318,7.0,0.0,0.0,0.5,0.25,0.125,0.0625,2.0,1.0,,
319,6.0,0.0,0.0,0.5,0.25,0.1111111111111111,0.05555555555555555,4.0,1.0,,
320,5.0,0.0,0.0,1.0,1.0,0.46153846153846156,0.3076923076923077,3.0,0.0,,
321,7.0,0.0,0.0,0.75,0.25,0.16666666666666666,0.05555555555555555,5.0,1.0,,
322,8.0,0.0,0.0,1.0,0.75,0.6,0.52,4.0,1.0,,
323,8.0,0.0,0.0,0.5,0.25,0.15384615384615385,0.07692307692307693,4.0,1.0,,
324,4.0,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,3.0,0.0,,
325,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
326,14.0,0.0,0.0,1.0,1.0,0.1875,0.1875,1.0,0.0,,
327,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
328,3.0,1.0,1.0,1.0,0.0,0.07692307692307693,0.0,2.0,1.0,,
329,10.0,0.0,0.0,1.0,1.0,0.35294117647058826,0.29411764705882354,2.0,0.0,,
330,12.0,0.0,0.0,1.0,0.3333333333333333,0.15,0.05,8.0,1.0,,
331,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
332,5.0,1.0,1.0,0.0,0.0,0.047619047619047616,0.047619047619047616,1.0,0.0,,
333,12.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.13333333333333333,0.13333333333333333,1.0,0.0,,
334,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
335,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
336,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
337,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
338,6.0,1.0,1.0,0.0,0.0,0.3,0.3,1.0,0.0,,
339,5.0,1.0,1.0,0.0,0.0,0.23529411764705882,0.17647058823529413,2.0,0.0,,
340,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
341,10.0,1.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,1.0,0.0,,
342,6.0,0.3333333333333333,0.3333333333333333,0.8,0.8,0.391304347826087,0.391304347826087,1.0,0.0,,
343,8.0,0.5,0.75,0.23076923076923078,0.07692307692307693,0.25,0.15,3.0,1.0,,
344,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
345,10.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0,0.0,,
346,5.0,1.0,1.0,0.0,0.0,0.26666666666666666,0.13333333333333333,3.0,0.0,,
347,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
348,8.0,1.0,1.0,0.0,0.0,0.06666666666666667,0.0,2.0,0.0,,
349,5.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.0,2.0,0.0,,
350,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
351,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
352,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
354,6.0,1.0,1.0,1.0,1.0,0.09523809523809523,0.047619047619047616,2.0,0.0,,
355,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
358,2.0,1.0,1.0,0.5,0.5,0.06666666666666667,0.06666666666666667,1.0,0.0,,
359,6.0,1.0,1.0,0.0,0.0,0.047619047619047616,0.0,2.0,0.0,,
360,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
361,12.0,1.0,1.0,0.0,0.0,0.125,0.125,1.0,0.0,,
362,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
363,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
364,6.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0,0.0,,
365,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
366,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
367,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
368,8.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2631578947368421,0.2631578947368421,1.0,0.0,,
369,7.0,0.0,0.0,0.5,0.5,0.043478260869565216,0.043478260869565216,1.0,0.0,,
370,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
371,8.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1,0.1,1.0,0.0,,
372,9.0,1.0,1.0,0.0,0.0,0.1,0.0,2.0,0.0,,
374,11.0,1.0,1.0,0.0,0.0,0.2,0.1,2.0,0.0,,
375,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
376,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
377,9.0,1.0,1.0,0.0,0.0,0.05555555555555555,0.05555555555555555,1.0,0.0,,
378,10.0,1.0,1.0,0.0,0.0,0.05555555555555555,0.05555555555555555,1.0,0.0,,
379,4.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,1.0,0.0,,
380,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
381,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
382,7.0,1.0,1.0,0.0,0.0,0.26666666666666666,0.13333333333333333,5.0,0.0,,
383,5.0,0.0,0.0,1.0,0.42857142857142855,0.4,0.15,3.0,1.0,,
386,6.0,1.0,1.0,0.0,0.0,0.30434782608695654,0.2608695652173913,2.0,0.0,,
387,7.0,1.0,1.0,0.0,0.0,0.1,0.0,2.0,0.0,,
388,10.0,1.0,1.0,0.0,0.0,0.1111111111111111,0.05555555555555555,4.0,0.0,,
389,14.0,0.0,0.0,0.5,0.5,0.05,0.05,1.0,0.0,,
390,10.0,1.0,1.0,0.0,0.0,0.1875,0.1875,1.0,0.0,,
391,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
392,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
394,9.0,1.0,1.0,0.0,0.0,0.05,0.0,2.0,0.0,,
395,9.0,1.0,1.0,0.0,0.0,0.05555555555555555,0.05555555555555555,1.0,0.0,,
396,4.0,1.0,1.0,0.0,0.0,0.21052631578947367,0.21052631578947367,1.0,0.0,,
397,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
398,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
399,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
400,7.0,1.0,1.0,0.0,0.0,0.047619047619047616,0.047619047619047616,1.0,0.0,,
402,3.0,1.0,1.0,0.0,0.0,0.13636363636363635,0.09090909090909091,2.0,0.0,,
403,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
404,6.0,1.0,1.0,0.0,0.0,0.1111111111111111,0.0,2.0,0.0,,
405,11.0,0.0,0.0,0.25,0.25,0.25,0.08333333333333333,3.0,0.0,,
406,4.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.0,2.0,0.0,,
407,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
408,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
409,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
410,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
411,3.0,1.0,1.0,0.0,0.0,0.05555555555555555,0.0,2.0,0.0,,
412,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
413,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
414,9.0,0.5,0.5,0.3333333333333333,0.16666666666666666,0.25,0.2,2.0,1.0,,
415,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
416,6.0,0.5,0.5,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.0,,
417,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
418,9.0,1.0,1.0,0.0,0.0,0.125,0.125,1.0,0.0,,
419,12.0,1.0,1.0,0.0,0.0,0.2857142857142857,0.07142857142857142,12.0,0.0,,
420,6.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.047619047619047616,2.0,0.0,,
421,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
422,4.0,1.0,1.0,0.0,0.0,0.047619047619047616,0.047619047619047616,1.0,0.0,,
423,4.0,1.0,1.0,0.0,0.0,0.15,0.15,1.0,0.0,,
424,7.0,1.0,1.0,0.0,0.0,0.4117647058823529,0.23529411764705882,2.0,0.0,,
425,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
427,4.0,1.0,1.0,0.0,0.0,0.05,0.05,1.0,0.0,,
428,2.0,1.0,1.0,0.0,0.0,0.07142857142857142,0.0,2.0,0.0,,
429,7.0,1.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,1.0,0.0,,
430,5.0,0.0,0.0,0.5,0.5,0.043478260869565216,0.043478260869565216,1.0,0.0,,
431,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
432,14.0,1.0,1.0,0.0,0.0,0.05263157894736842,0.0,2.0,0.0,,
433,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
434,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
435,15.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.25,3.0,0.0,,
436,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
437,3.0,1.0,1.0,0.0,0.0,0.07692307692307693,0.0,2.0,0.0,,
438,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
439,2.0,1.0,1.0,0.0,0.0,0.06666666666666667,0.0,2.0,0.0,,
440,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
441,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
442,7.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.08333333333333333,1.0,0.0,,
443,8.0,0.0,0.0,1.0,0.5,0.21428571428571427,0.14285714285714285,8.0,1.0,,
444,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
445,11.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.0,8.0,0.0,,
446,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
447,11.0,1.0,1.0,0.0,0.0,0.06666666666666667,0.0,2.0,0.0,,
448,10.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.15,2.0,0.0,,
450,7.0,1.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,1.0,0.0,,
451,8.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.08333333333333333,1.0,0.0,,
452,13.0,0.0,0.0,0.4,0.4,0.2222222222222222,0.2222222222222222,1.0,0.0,,
453,5.0,1.0,1.0,0.0,0.0,0.05,0.05,1.0,0.0,,
454,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
455,15.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3684210526315789,0.3684210526315789,1.0,0.0,,
456,11.0,0.0,0.0,1.0,1.0,0.35,0.1,3.0,0.0,,
457,5.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.13043478260869565,0.08695652173913043,2.0,0.0,,
458,2.0,1.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,,
459,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
460,11.0,1.0,1.0,0.0,0.0,0.08695652173913043,0.0,2.0,0.0,,
461,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
462,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
463,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
464,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
466,4.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.047619047619047616,2.0,0.0,,
467,3.0,1.0,1.0,0.0,0.0,0.058823529411764705,0.0,2.0,0.0,,
469,2.0,1.0,1.0,0.0,0.0,0.13636363636363635,0.0,2.0,0.0,,
470,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
472,4.0,1.0,1.0,0.0,0.0,0.034482758620689655,0.0,3.0,0.0,,
473,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
474,5.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.08333333333333333,2.0,0.0,,
475,2.0,1.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,1.0,0.0,,
476,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
477,6.0,1.0,1.0,0.0,0.0,0.29411764705882354,0.17647058823529413,2.0,0.0,,
478,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
479,6.0,1.0,1.0,0.0,0.0,0.11764705882352941,0.0,6.0,0.0,,
480,8.0,0.0,0.0,1.0,0.6666666666666666,0.2,0.1,8.0,1.0,,
481,4.0,0.0,0.0,1.0,1.0,0.13636363636363635,0.13636363636363635,1.0,0.0,,
482,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
483,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
484,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
485,8.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.15384615384615385,0.07692307692307693,2.0,1.0,,
486,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
487,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
488,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
489,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
490,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
491,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
492,9.0,1.0,1.0,0.0,0.0,0.10526315789473684,0.05263157894736842,6.0,0.0,,
493,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
494,3.0,0.0,0.0,0.2,0.2,0.125,0.125,1.0,0.0,,
495,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
496,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
497,10.0,0.0,0.0,0.25,0.25,0.1,0.05,3.0,0.0,,
498,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
499,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
500,4.0,1.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,,
501,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
502,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
503,15.0,1.0,1.0,0.0,0.0,0.26666666666666666,0.0,14.0,0.0,,
504,13.0,1.0,1.0,0.0,0.0,0.07142857142857142,0.07142857142857142,1.0,0.0,,
505,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
506,7.0,1.0,1.0,0.0,0.0,0.4444444444444444,0.0,5.0,0.0,,
507,4.0,1.0,1.0,0.0,0.0,0.26666666666666666,0.26666666666666666,1.0,0.0,,
508,7.0,1.0,1.0,0.0,0.0,0.05555555555555555,0.0,3.0,0.0,,
509,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
510,4.0,1.0,1.0,1.0,0.0,0.3125,0.1875,2.0,1.0,,
511,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
512,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
513,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
514,4.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.08333333333333333,1.0,0.0,,
515,14.0,1.0,1.0,0.0,0.0,0.2,0.2,1.0,0.0,,
516,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
517,4.0,0.5,0.5,0.4444444444444444,0.4444444444444444,0.15789473684210525,0.15789473684210525,1.0,0.0,,
518,9.0,1.0,1.0,0.0,0.0,0.13636363636363635,0.13636363636363635,1.0,0.0,,
519,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
520,13.0,1.0,1.0,0.0,0.0,0.09523809523809523,0.047619047619047616,2.0,0.0,,
521,3.0,0.0,0.0,0.5,0.25,0.11764705882352941,0.058823529411764705,3.0,1.0,,
522,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
523,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
524,5.0,1.0,1.0,0.0,0.0,0.05555555555555555,0.0,3.0,0.0,,
525,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
526,7.0,1.0,1.0,0.0,0.0,0.1,0.0,2.0,0.0,,
527,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
528,8.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.07692307692307693,1.0,0.0,,
529,8.0,1.0,1.0,0.0,0.0,0.05,0.0,2.0,0.0,,
530,7.0,1.0,1.0,0.0,0.0,0.11764705882352941,0.11764705882352941,1.0,0.0,,
531,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
532,12.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
533,8.0,1.0,1.0,0.0,0.0,0.15789473684210525,0.0,2.0,0.0,,
534,6.0,0.0,0.0,1.0,1.0,0.25,0.25,1.0,0.0,,
535,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
536,9.0,0.0,0.0,0.8,0.8,0.17647058823529413,0.17647058823529413,1.0,0.0,,
537,6.0,1.0,1.0,0.0,0.0,0.2857142857142857,0.0,3.0,0.0,,
538,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
539,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
540,8.0,1.0,1.0,0.0,0.0,0.11764705882352941,0.058823529411764705,5.0,0.0,,
543,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
544,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
545,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
546,4.0,0.0,0.0,0.5,0.5,0.045454545454545456,0.045454545454545456,1.0,0.0,,
547,6.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.047619047619047616,5.0,0.0,,
548,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
549,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
550,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.047619047619047616,0.047619047619047616,1.0,0.0,,
551,11.0,1.0,1.0,0.0,0.0,0.18181818181818182,0.09090909090909091,3.0,0.0,,
552,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
553,9.0,1.0,1.0,0.0,0.0,0.1111111111111111,0.05555555555555555,3.0,0.0,,
554,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
555,8.0,1.0,1.0,0.0,0.0,0.1,0.05,2.0,0.0,,
557,3.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0625,0.0625,1.0,0.0,,
558,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
559,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
560,8.0,1.0,1.0,0.0,0.0,0.1111111111111111,0.05555555555555555,4.0,0.0,,
561,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
562,2.0,1.0,1.0,0.0,0.0,0.058823529411764705,0.0,2.0,0.0,,
563,3.0,1.0,1.0,0.0,0.0,0.06666666666666667,0.06666666666666667,1.0,0.0,,
564,3.0,1.0,1.0,0.0,0.0,0.06666666666666667,0.0,2.0,0.0,,
565,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
566,2.0,1.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,1.0,0.0,,
567,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
568,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
570,9.0,1.0,1.0,0.0,0.0,0.38461538461538464,0.15384615384615385,5.0,0.0,,
571,7.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,1.0,0.0,,
572,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
573,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
574,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
575,13.0,1.0,1.0,0.0,0.0,0.05555555555555555,0.05555555555555555,1.0,0.0,,
576,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
577,3.0,1.0,1.0,0.0,0.0,0.18181818181818182,0.18181818181818182,1.0,0.0,,
578,16.0,0.0,0.0,1.0,1.0,0.19047619047619047,0.14285714285714285,10.0,0.0,,
579,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
580,13.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.08333333333333333,1.0,0.0,,
581,8.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.058823529411764705,4.0,0.0,,
582,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
583,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
584,8.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.058823529411764705,0.058823529411764705,1.0,0.0,,
585,11.0,1.0,1.0,0.0,0.0,0.05555555555555555,0.0,2.0,0.0,,
586,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
587,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
589,14.0,0.0,0.0,0.5,0.5,0.23076923076923078,0.23076923076923078,1.0,0.0,,
590,6.0,1.0,1.0,0.0,0.0,0.047619047619047616,0.0,2.0,0.0,,
591,2.0,1.0,1.0,0.0,0.0,0.05263157894736842,0.05263157894736842,1.0,0.0,,
592,5.0,1.0,1.0,0.0,0.0,0.06666666666666667,0.06666666666666667,1.0,0.0,,
593,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
594,6.0,0.5,0.5,0.5,0.5,0.2,0.2,1.0,0.0,,
595,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
597,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
598,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
600,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
601,8.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.0,4.0,0.0,,
602,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
603,11.0,1.0,1.0,0.0,0.0,0.05555555555555555,0.0,8.0,0.0,,
605,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
606,8.0,0.0,0.0,1.0,0.3333333333333333,0.23809523809523808,0.047619047619047616,5.0,1.0,,
607,4.0,1.0,1.0,0.0,0.0,0.05,0.05,1.0,0.0,,
608,2.0,0.6666666666666666,1.0,0.125,0.0,0.058823529411764705,0.0,2.0,1.0,,
610,5.0,1.0,1.0,0.0,0.0,0.07692307692307693,0.07692307692307693,1.0,0.0,,
611,6.0,0.0,0.0,1.0,0.3333333333333333,0.36363636363636365,0.2727272727272727,3.0,1.0,,
612,2.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.1111111111111111,2.0,0.0,,
613,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
614,8.0,1.0,1.0,0.0,0.0,0.2222222222222222,0.2222222222222222,1.0,0.0,,
615,13.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,1.0,0.0,,
616,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
617,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
618,12.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.19047619047619047,3.0,0.0,,
619,5.0,0.0,0.0,0.25,0.25,0.058823529411764705,0.058823529411764705,1.0,0.0,,
620,8.0,1.0,1.0,0.0,0.0,0.05,0.0,7.0,0.0,,
621,9.0,1.0,1.0,0.0,0.0,0.2,0.0,4.0,0.0,,
622,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
623,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
624,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
625,7.0,0.0,0.0,0.5,0.5,0.15384615384615385,0.07692307692307693,3.0,0.0,,
626,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
627,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
628,6.0,0.0,0.0,1.0,1.0,0.13333333333333333,0.13333333333333333,1.0,0.0,,
629,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
630,3.0,1.0,1.0,0.0,0.0,0.06666666666666667,0.0,2.0,0.0,,
631,6.0,1.0,1.0,0.0,0.0,0.06666666666666667,0.0,4.0,0.0,,
632,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
635,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
636,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
637,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
638,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
639,6.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.38461538461538464,0.23076923076923078,6.0,1.0,,
641,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
642,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
643,5.0,1.0,1.0,0.0,0.0,0.07142857142857142,0.07142857142857142,1.0,0.0,,
644,6.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2,0.2,1.0,0.0,,
645,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
646,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
647,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
