idx,nbest_size,top1_entity_recall,oracle_entity_recall,top1_hotword_only_cer,oracle_hotword_only_cer,top1_cer,oracle_cer,oracle_rank,oracle_beats_top1,top1_hit_rate,oracle_hit_rate
25,7.0,0.5,0.5,0.2222222222222222,0.2222222222222222,0.26666666666666666,0.26666666666666666,1.0,0.0,,
26,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
27,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
28,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
29,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
30,10.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.08333333333333333,1.0,0.0,,
31,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
32,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
33,8.0,1.0,1.0,0.0,0.0,0.1,0.1,1.0,0.0,,
34,12.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
35,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
36,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
37,3.0,1.0,1.0,0.0,0.0,0.06666666666666667,0.0,2.0,0.0,,
38,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
39,8.0,1.0,1.0,0.0,0.0,0.047619047619047616,0.0,2.0,0.0,,
40,15.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.0,10.0,0.0,,
41,5.0,1.0,1.0,0.0,0.0,0.3,0.2,4.0,0.0,,
42,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
43,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
44,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
45,6.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.0,2.0,0.0,,
46,9.0,1.0,1.0,0.0,0.0,0.0625,0.0,3.0,0.0,,
47,9.0,1.0,1.0,0.0,0.0,0.20833333333333334,0.16666666666666666,4.0,0.0,,
48,10.0,1.0,1.0,0.0,0.0,0.2,0.1,3.0,0.0,,
49,4.0,1.0,1.0,0.0,0.0,0.1,0.1,1.0,0.0,,
50,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
51,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
52,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
53,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
55,14.0,1.0,1.0,0.0,0.0,0.2727272727272727,0.22727272727272727,2.0,0.0,,
56,11.0,1.0,1.0,0.0,0.0,0.11764705882352941,0.11764705882352941,1.0,0.0,,
57,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
58,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
59,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
60,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
61,2.0,1.0,1.0,0.0,0.0,0.0625,0.0,2.0,0.0,,
62,4.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.0,3.0,0.0,,
63,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
64,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
65,7.0,1.0,1.0,0.0,0.0,0.13333333333333333,0.06666666666666667,4.0,0.0,,
66,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
67,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
68,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
69,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
70,9.0,0.5,0.5,0.2,0.2,0.06666666666666667,0.06666666666666667,1.0,0.0,,
71,18.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
72,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
73,9.0,1.0,1.0,0.0,0.0,0.2,0.2,1.0,0.0,,
74,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
75,4.0,0.5,1.0,0.2,0.0,0.14285714285714285,0.0,2.0,1.0,,
77,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
78,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
79,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
80,5.0,1.0,1.0,0.0,0.0,0.07692307692307693,0.0,5.0,0.0,,
81,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
82,14.0,0.0,1.0,1.0,0.0,0.2,0.0,9.0,1.0,,
83,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
84,9.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.0,2.0,0.0,,
85,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
86,21.0,1.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,1.0,0.0,,
87,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
88,12.0,0.0,0.0,1.0,0.5,0.2222222222222222,0.1111111111111111,3.0,1.0,,
89,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
90,7.0,0.0,0.0,0.75,0.5,0.13636363636363635,0.09090909090909091,2.0,1.0,,
91,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
92,11.0,1.0,1.0,0.0,0.0,0.2222222222222222,0.1111111111111111,3.0,0.0,,
93,5.0,1.0,1.0,0.0,0.0,0.058823529411764705,0.058823529411764705,1.0,0.0,,
